,id,Unnamed: 0,bot,description,probe_timestamp,created_at,lang,protected,verified,geo_enabled,default_profile,followers_count,friends_count,listed_count,favourites_count,statuses_count,source
345,77968947,438,human,"Editorial Director, Asia | Newsweek Grp | @ibtimes_india & @IBTimesSG | Digi-Newsrooms | Advisor, Almug | AI / Blockchain for Media | 🇮🇳 1st | 🎓@IIMAhmedabad",Wed Jun 05 18:44:29 +0000 2019,Mon Sep 28 09:16:00 +0000 2009,,False,1.0,1.0,0.0,8839,1281,90,13656,21278,verified_2019
346,19983463,1724,human,"Political Correspondent, The Sun. ryan.sabey@thesun.co.uk",Wed Jun 05 05:45:02 +0000 2019,Tue Feb 03 16:59:58 +0000 2009,,False,1.0,0.0,0.0,2789,3620,73,2973,1936,verified_2019
347,25531164,1688,human,We fight #corruption around the world with a movement spanning 100+ countries. Follow us for the latest corruption news. Imprint: https://t.co/ttazWPo7gX,Wed Jun 05 17:49:07 +0000 2019,Fri Mar 20 16:39:41 +0000 2009,,False,1.0,1.0,0.0,212646,1386,3813,4291,13170,verified_2019
348,353086205,43972,human,"Cameraman: The Legend of Chris Cunningham. Content Coordinator at @WMAR2NEWS, Photographer, Editor, Newsman, Nerd, Orioles & Ravens Fan.",Tue Nov 06 17:48:42 2018,Thu Aug 11 14:43:18 2011,en,False,0.0,1.0,0.0,761,692,70,13734,13640,midterm_18
349,222436278,228,human,"DJ Envy, Angela Yee & Charlamagne Tha God - The World's Most Dangerous Morning Show. Listen to the podcast on iHeartRadio: https://t.co/3B1go6pzuC",Wed Jun 05 20:06:00 +0000 2019,Fri Dec 03 12:20:01 +0000 2010,,False,1.0,1.0,0.0,612196,312,1434,1249,66490,verified_2019
350,31800110,46917,human,Turkish-Ingilizce,Wed Nov 07 00:28:08 2018,Thu Apr 16 13:49:30 2009,en,False,0.0,1.0,1.0,895,3579,63,24441,71558,midterm_18
351,197303127,45599,human,"Hometown: Brooklyn, NY | Alma mater: @nyuniversity | Employer: @NYSCourtsNews | Interests: #Media literacy advocate / #3pointmantra believer / #Knicks fan",Tue Nov 06 15:43:44 2018,Fri Oct 01 04:04:43 2010,en,False,0.0,1.0,0.0,500,452,62,14319,20693,midterm_18
352,2545034534,1285,human,"Emmy Award Winning, @AMS Certified Broadcast Meteorologist at @NBC6. insta: angienbc6",Wed May 29 22:19:46 +0000 2019,Wed Jun 04 02:25:15 +0000 2014,,False,1.0,1.0,0.0,4380,2042,150,10580,14580,verified_2019
353,17349381,1886,human,Catholic Priest. National Director of @priestsforlife. Pastoral Director of @rvhealing and Silent No More Awareness (@regretabortion).,Thu Jun 06 00:54:26 +0000 2019,Wed Nov 12 21:33:25 +0000 2008,,False,1.0,1.0,0.0,114364,89563,1414,6957,26865,verified_2019
354,19325034,44839,human,"President & co-founder of The Wayne Foundation @TheWayneFDN Program Director, Advocate, Public Speaker, #DMST #CSEC #SexTrafficking Survivor aka Batgirl",Tue Nov 06 20:25:30 2018,Thu Jan 22 04:01:54 2009,en,False,0.0,1.0,0.0,5866,508,114,35645,42663,midterm_18
355,893424234973847552,47116,human,Passionate about sports. Fighter for equality. The greatest thing to ever happen to me calls me “Mom.” 10/22/18 #onedayatatime,Tue Nov 06 07:31:13 2018,Fri Aug 04 06:51:51 2017,en,,0.0,1.0,1.0,2766,1986,18,52792,10703,midterm_18
356,2290164373,1528,human,@mrbobbybones @radioamy @radiolunchbox @producereddie @bobbybonesray @radiogirlmorgan @mikedeestro @webgirlmorgan @hillaryborden,Mon Jan 21 21:22:48 +0000 2019,Mon Jan 13 20:15:17 +0000 2014,en,False,1.0,1.0,0.0,185884,43,251,100651,46755,gilani_2017
357,5966412,814,human,🎙Broadcast Journalist | Opinions are my own. @WAMCRadio  I ♡ pop culture! Apasionada por la Música y las Fotos!  snapchat/instagram/telegram: davelucas29 大卫卢卡斯,Wed Jun 05 21:14:15 +0000 2019,Fri May 11 16:13:49 +0000 2007,,False,1.0,1.0,0.0,17154,422,175,8548,79385,verified_2019
358,145741832,1633,human,Libertarian/Atheist/TreePlanter/IntrntlAffairs-PoliSci/MediaBroadcaster #LiberViernes Libertopolis/#HDP TVAztecaGuate/#RepVsPop,Wed Jun 05 22:35:42 +0000 2019,Wed May 19 19:19:28 +0000 2010,,False,1.0,1.0,0.0,252725,958,1437,2378,49573,verified_2019
359,22346318,1543,human,"KOMO News Morning Anchor. 
3-Time Emmy Award Winner. 

Facebook: https://t.co/Bt6m4TesKI 

Instagram: https://t.co/oUGprRYQlF",Wed Jun 05 18:31:50 +0000 2019,Sun Mar 01 09:43:42 +0000 2009,,False,1.0,0.0,0.0,6178,2768,223,14283,19185,verified_2019
360,1425748765,951,human,Reporter for @News12WC and @News12HV.,Wed Jun 05 19:53:55 +0000 2019,Mon May 13 15:26:48 +0000 2013,,False,1.0,0.0,1.0,3838,267,85,1651,5935,verified_2019
361,995568067,42668,human,"Novice photographer. This is my journey with Canon 80D. Some good, some not so good. Inspired by others art. Feedback and constructive criticism welcomed.",Tue Nov 06 21:03:02 2018,Fri Dec 07 18:00:43 2012,en,False,0.0,1.0,0.0,125,429,4,694,663,midterm_18
362,31129627,47524,human,"| President @TheDataUnion | Authored #PersonalData, it = #BasicIncome | Found @AccrueHQ @SlayTVnow @LGBTchamber @Cyberfense | Advisor @RutgersU @TheDemocrats",Tue Nov 06 10:00:31 2018,Tue Apr 14 10:11:38 2009,en,,0.0,1.0,0.0,18462,964,322,1016,19823,midterm_18
363,473665415,1646,human,"Executive Editor for @TicToc by Bloomberg, the first 24/7 global news network built for social media platforms. Alpinist, nemophilist & Nordiques",Wed Jun 05 21:33:55 +0000 2019,Wed Jan 25 06:28:39 +0000 2012,,False,1.0,0.0,0.0,4744,1743,211,0,4924,verified_2019
364,757982082631143425,45859,human,puff kitty boom * 2018 has made Wide Sargasso Sea my new favorite novel,Tue Nov 06 16:35:47 2018,Tue Jul 26 16:53:05 2016,en,False,0.0,0.0,1.0,127,336,0,38155,9935,midterm_18
365,20889358,50082,human,"EVERY VOTE MATTERS.
This smelly hillbilly will be voting in
MIDTERMS NOV. 6TH 2018 then going to shop at Walmart #ECONOMY #JOBS #IMMIGRATION #2A #AMERICA1ST",Tue Nov 06 19:15:00 2018,Sat Feb 14 22:07:39 2009,en,,0.0,0.0,0.0,11145,7975,120,114401,134996,midterm_18
366,18336278,43703,human,"I really like palindromes, but I mostly just like Xanax.",Tue Nov 06 23:59:20 2018,Tue Dec 23 16:32:22 2008,en,False,0.0,1.0,0.0,4785,2958,112,8781,17213,midterm_18
367,844047746701185025,47333,human,Do your part and #VoteBlue! 100% #RebelScum | #ClimateChange | #WeAreTheSpark | #BlueWave2018 / #StarWars FAN ACCOUNT,Tue Nov 06 09:03:12 2018,Tue Mar 21 00:47:19 2017,en,,0.0,0.0,0.0,16697,13196,25,57207,36021,midterm_18
368,20086363,815,human,"USA TODAY reporter covering climate change, FEMA, space program, in DC Buro. Plus Warren prez campaign. #CAPGAZ alum; @merrillcollege adjunct. lking@gannett.com",Wed Jun 05 20:10:03 +0000 2019,Wed Feb 04 20:01:29 +0000 2009,,False,1.0,1.0,1.0,2599,758,129,448,6058,verified_2019
369,23017051,50283,human,don't talk much. real calm and collected. I never change. This is Kay everyday!,Tue Nov 06 20:27:16 2018,Thu Mar 05 21:26:12 2009,en,,0.0,1.0,0.0,199,226,22,68,5358,midterm_18
370,43081691,1694,human,"Nepalese | German. I talk about politics, AI and disinformation.  Agent: @northbanktalent",Wed Jun 05 19:55:32 +0000 2019,Thu May 28 09:56:17 +0000 2009,,False,1.0,1.0,0.0,37108,4631,704,5386,15611,verified_2019
371,19049066,504,human,"Writer, radio contributor, web video host at the @Hearst-owned @TimesUnion. @IthacaCollege grad, A.M. person, cheese-lover, inline skater. AKA: Kristi Gustafson",Wed Jun 05 17:59:11 +0000 2019,Fri Jan 16 01:27:29 +0000 2009,,False,1.0,0.0,0.0,6777,862,262,8746,64879,verified_2019
372,242865030,44254,human,"Husband to an animal doc. Reporter for @WTKR3. @PureMichigan native & @Michiganstateu grad. Love people, music, football & sunsets. Tweets = my own. God bless!",Tue Nov 06 18:38:15 2018,Tue Jan 25 19:39:11 2011,en,False,1.0,1.0,0.0,1024,497,42,1505,5084,midterm_18
373,24352352,915,human,🏀 is Life. Storyteller. Writer.. Consultant. Bi-lingual tweets. Deal. Jewish-Yemeni- Israeli-Irish-American. Deal with that too.,Fri May 24 08:39:54 +0000 2019,Sat Mar 14 09:59:01 +0000 2009,,False,1.0,0.0,0.0,14950,3992,316,33200,98637,verified_2019
374,202627333,1287,human,Media practitioner (Digital) | A Mobile News Agency! |  Former Vision Group Head of Digital & Sports Editor | Conflict drives the narrative...thus retweets :-),Wed Jun 05 22:01:45 +0000 2019,Thu Oct 14 13:32:51 +0000 2010,,False,1.0,0.0,0.0,21260,4918,256,27077,99509,verified_2019
375,2768501,1022,bot,Latest news updates from the Australian Broadcasting Corp. This is an official @abcaustralia account.,Mon Jan 21 21:40:54 +0000 2019,Thu Mar 29 02:15:36 +0000 2007,en,False,1.0,1.0,0.0,1495994,1206,11736,2864,286380,gilani_2017
376,2768501,1692,human,Latest news updates from the Australian Broadcasting Corp. This is an official @abcaustralia account.,Wed Jun 05 23:41:20 +0000 2019,Thu Mar 29 02:15:36 +0000 2007,,False,1.0,1.0,0.0,1519919,1209,11866,2800,277792,verified_2019
377,182107650,49534,human,"If you don't want it on Page Six, don't do it.",Tue Nov 06 17:17:21 2018,Mon Aug 23 17:13:38 2010,en,,1.0,0.0,0.0,221538,5617,2411,1382,86698,midterm_18
378,119023613,1125,human,"Official Twitter of U.S. Embassy Yerevan, Armenia",Wed Jun 05 14:30:34 +0000 2019,Tue Mar 02 12:45:02 +0000 2010,,False,1.0,1.0,0.0,86742,350,402,97,14365,verified_2019
379,23153664,1762,human,Believer ✝️ Journalist for @ActionNewsJax @UCF Alum RT are not endorsements. Send story ideas to bmatter@actionnewsjax.com📩,Thu Jun 06 00:39:17 +0000 2019,Sat Mar 07 02:26:40 +0000 2009,,False,1.0,1.0,0.0,3501,994,84,9210,19534,verified_2019
380,198688169,47103,human,"Egalitarian/feminist/BLM/LGBTQ, standing up for the oppressed. Didn't vote for the sexual predator, liar, conman, and draft-dodger #TheResistance #FBR #VoteBlue",Tue Nov 06 07:23:29 2018,Mon Oct 04 20:07:18 2010,en,,0.0,0.0,0.0,10408,10527,24,40014,10778,midterm_18
381,23588075,1055,human,Now working 6 days a week! Host of ‘The Breakdown’ (Sundays at 4p) & Co-host of @mjfirstlook (M-F at 5am). Both on @MSNBC. More on Instagram @AymanM.,Wed Jun 05 04:54:42 +0000 2019,Tue Mar 10 13:00:00 +0000 2009,,False,1.0,1.0,0.0,156928,5876,4476,2122,10668,verified_2019
382,880018682,653,human,"From N.Y. now in FL. Army Veteran, former Conservative Republican Trump supporter now Liberal Democrat & Warren supporter.  Yes it's possible.
#LGM #Warren2020",Wed Jun 05 22:54:13 +0000 2019,Sun Oct 14 12:29:54 +0000 2012,,False,1.0,1.0,0.0,76982,2580,444,163448,154698,verified_2019
383,3091150576,43336,human,"Where news inspires change. Features, opinion, video, and in-depth coverage. Follow @TRTWorldNow for breaking news and live updates.",Tue Nov 06 22:46:48 2018,Fri Mar 13 11:23:42 2015,en,False,1.0,0.0,1.0,158698,10,1147,1,82097,midterm_18
384,18213483,1969,human,"Freedom. Justice. Equality.  

Let's get to work.",Wed Jun 05 16:49:49 +0000 2019,Thu Dec 18 11:54:20 +0000 2008,,False,1.0,0.0,0.0,1339239,3907,9201,959,19236,verified_2019
385,838430480,44824,human,"Mommy to four! Wife to Paul for 8 years! Jesus Lover. Blogger. Writer. Friend. I love people, I love Jesus and I love coffee. Iced coffee, to be specific. I",Tue Nov 06 20:22:24 2018,Fri Sep 21 19:28:40 2012,en,False,0.0,0.0,0.0,143,406,6,14144,3635,midterm_18
386,398393409,48287,human,"Woman, Wife, Veteran (my whole family) & Business Owner who believes Honor & Integrity are as necessary to life as O2 and H20. #MAGAVeteran",Tue Nov 06 12:57:45 2018,Tue Oct 25 20:30:26 2011,en,,0.0,0.0,0.0,1133,1372,10,2665,7103,midterm_18
387,18461401,1518,human,EMMY Award Winning Journalist. Space Force Recruit. Half Irish & Armenian. 5x Marathoner. Work Twitter @NewsEdward #News #NewsLife,Wed Jun 05 21:37:11 +0000 2019,Mon Dec 29 22:06:59 +0000 2008,,False,1.0,0.0,0.0,12047,1447,382,7,59887,verified_2019
388,33290097,834,human,"Multimedia journalist. 
“Our lives begin to end the day we become silent about what matters” Dr. Martin Luther King Jr.",Wed Jun 05 21:54:55 +0000 2019,Sun Apr 19 19:36:43 +0000 2009,,False,1.0,0.0,0.0,11824,954,227,1505,112068,verified_2019
389,21037096,149,bot,"Calgary’s best source for local, breaking news & weather + headlines from across Canada & around the world. Send your news tips to Calgarynews@bellmedia.ca",Mon Jan 21 21:23:12 +0000 2019,Mon Feb 16 22:32:09 +0000 2009,en,False,1.0,0.0,0.0,164333,536,1494,871,128133,gilani_2017
390,14526644,925,human,"Love Jesus, family. Work with @ThisWeekNews. Consult with @OIIOrg. Blog at @viewfromthepugh. Fan of @steelers and @penguins. Work Twitter is at @ThisWeekChris",Wed Jun 05 23:02:02 +0000 2019,Fri Apr 25 14:05:21 +0000 2008,,False,1.0,1.0,0.0,1231,250,308,0,28206,verified_2019
391,15220768,1569,human,"D.C. bureau chief of Mother Jones, MSNBC analyst, & author (with @Isikoff) of the new book RUSSIAN ROULETTE.",Wed Jun 05 20:27:54 +0000 2019,Tue Jun 24 15:58:28 +0000 2008,,False,1.0,0.0,1.0,731561,1600,10957,185,67006,verified_2019
392,123635673,44134,human,"I'm Jeff. You may have read my junk on @HuffPost, @MoviePilot, @UPROXX, @BGR, @ScreenRant and Senior Writer @SocialUnderGrnd

My tweets are my own and all that.",Tue Nov 06 17:21:21 2018,Tue Mar 16 18:49:05 2010,en,False,0.0,0.0,0.0,661,86,53,3840,12633,midterm_18
393,21905160,44815,human,"Morning Reporter for @NBCSanDiego. Host of annual @BroadwaySD TV special. 5x Emmy recipient. #AztecForLife. Love jazz hands 🤗, jingles 🎶 & 🐶",Tue Nov 06 20:20:36 2018,Wed Feb 25 19:21:39 2009,en,False,1.0,0.0,0.0,4011,3240,167,6520,21528,midterm_18
394,32259939,42758,human,"Striving to be the best mom for my daughter, making sure no disAbility stops her! Thank GOD! Growing With Kerstin -Facebook. #parenting #specialneeds #advocate",Tue Nov 06 21:14:44 2018,Fri Apr 17 02:22:21 2009,en,False,0.0,1.0,0.0,2061,3366,104,8823,108388,midterm_18
395,1319488796,47292,human,Local 764 encourages our members to be involved. Keep yourself informed.,Tue Nov 06 08:48:54 2018,Sun Mar 31 22:14:55 2013,en,,0.0,1.0,0.0,520,59,15,805,959,midterm_18
396,52095910,49817,human,Producer @AJStream @AJEnglish. @NewSchool_IA @penn_state alum. New Yorker-at-heart. Tweets & RTs ≠ endorsements.,Tue Nov 06 18:06:54 2018,Mon Jun 29 11:56:34 2009,en,,1.0,1.0,0.0,3591,2381,67,5672,9651,midterm_18
397,26156002,45669,human,Columnist: http://411mania.com. Founder: http://youcanendure.com. #Actor. #Producer. #Globalist. #Independent.,Tue Nov 06 16:03:44 2018,Tue Mar 24 02:24:27 2009,en,False,0.0,0.0,0.0,5559,2822,71,5131,42021,midterm_18
398,9544952,46592,human,"Central Pennsylvania's best reports on local NEWS in York, Harrisburg, Lancaster, and Lebanon.",Wed Nov 07 10:14:53 2018,Fri Oct 19 15:44:45 2007,en,False,1.0,1.0,0.0,80969,825,642,14553,130453,midterm_18
399,26042984,2,human,Linda's son | Writer | Digital Producer | Managing Editor @ShadowLeague | @ncatsuaggies alum | Washed Athlete | James 4:2-3,Wed Jun 05 23:14:40 +0000 2019,Mon Mar 23 17:13:47 +0000 2009,,False,1.0,1.0,0.0,4203,3470,109,2987,51426,verified_2019
400,23821490,46843,human,"The NYC skyline inspires. Nature abounds. God provides. In the land of bows of rain, rainbows are made. Also, funny 😁 people  follow me. ✨ Ellen’s Favorite ✨",Wed Nov 07 00:09:26 2018,Wed Mar 11 20:17:51 2009,en,False,0.0,1.0,0.0,425,381,56,9113,7704,midterm_18
401,1044284047030128640,45080,human,Proactive Response Group’s active shooter and emergency response training is designed to empower and save lives.,Tue Nov 06 14:31:15 2018,Mon Sep 24 17:54:53 2018,en,False,0.0,0.0,1.0,3,19,0,0,36,midterm_18
402,143915733,1902,human,@espn1000 the odds couple fri 6-7p sat morning 8-9 also @bearsbarroom mon 7p and Wednesday https://t.co/cinwGHka7P 3p “the mike north advantage also picks,Wed Jun 05 20:00:55 +0000 2019,Fri May 14 19:45:55 +0000 2010,,False,1.0,1.0,0.0,122761,724,249,39847,64438,verified_2019
403,913664130,784,human,@abc7 Eyewitness News Reporter https://t.co/hwEFCvtw9L,Wed Jun 05 12:48:28 +0000 2019,Tue Oct 30 01:56:03 +0000 2012,,False,1.0,1.0,0.0,6581,968,179,14486,16542,verified_2019
404,588889517,1007,human,#SoCal native. Aspiring New Yorker. @FoxNews producer. Pasta addict. @Angles & @MiamiDolphins fan. (RT/follow ≠ endorsement. Opinions = mine),Wed Jun 05 16:36:21 +0000 2019,Thu May 24 06:30:38 +0000 2012,,False,1.0,1.0,0.0,1574,2094,32,1588,12519,verified_2019
405,2411376872,46851,human,Mergers & Acquisitions📊 mom to 👧&🐶 happily forevered👫💍princess 👑 makeup💄💅 fashion 👗 shoes 👠 bags 👜 bling💎 beach 🏖️ champagne🍾 traveler ✈️ foodie🍱,Wed Nov 07 00:10:35 2018,Tue Mar 25 18:31:33 2014,en,False,0.0,1.0,0.0,456,214,117,10581,11989,midterm_18
406,185759280,45746,human,#Sustainability | #HumanRights | #Climate | Comms chief @BSRNews | A2 & @MichiganStateU | 718 since '99 | Views are mine,Tue Nov 06 13:55:24 2018,Wed Sep 01 19:35:26 2010,en,False,0.0,1.0,0.0,978,3603,43,5214,3030,midterm_18
407,216506034,48651,human,Sr. Reporter/Producer @DailySignal at @Heritage. Visiting Fellow @IWF. Sr. Fellow @Steamboat_Inst. Contrib. @FDRLST & editor of http://GetBrightEmail.com.,Tue Nov 06 14:15:45 2018,Tue Nov 16 17:30:30 2010,en,,1.0,1.0,0.0,17286,1766,272,2023,5791,midterm_18
408,1053326702888304640,48129,human,"#maga #ilovefloridalife #cajungirl #LSU #UCF
From Baton Rouge, Louisiana. Living in Florida.",Tue Nov 06 12:25:32 2018,Fri Oct 19 12:47:10 2018,en,,0.0,1.0,1.0,920,1392,0,6336,2944,midterm_18
409,352211941,1753,human,"Official Account: SXM Patriot 125 Line-Up Includes: Breitbart News, David Webb, Andrew Wilkow, Sean Hannity, Mark Levin, CPAC 365, Sonnie's Corner",Wed Jun 05 13:02:25 +0000 2019,Wed Aug 10 09:09:44 +0000 2011,,False,1.0,1.0,1.0,22430,760,201,1375,4510,verified_2019
410,631360495,47518,human,"43.  Father to 2 cats, Brother of 1 human, Uncle of 2 humans.  Enjoys pizza.  Instagram:  Dan81275

Alternate acct for @Dan081275",Tue Nov 06 09:56:49 2018,Mon Jul 09 15:34:20 2012,en,,0.0,1.0,0.0,973,1056,156,295299,240965,midterm_18
411,4900058284,47921,human,"6X lottery winner: 1. Fernando & Teresita's son 2. Chenell's spouse 3. Roman & Luna's Daddy 4. Born in 🇺🇸 5. Work @bendixenamandi 6. Host, #StrangeDaysPodcast",Tue Nov 06 11:39:36 2018,Thu Feb 11 20:56:17 2016,en,,1.0,1.0,0.0,43353,398,375,13957,20153,midterm_18
412,23654115,47809,human,"My interests include Marketing, TV & Film, Large bodies of water, Spotting toupees, and making people laugh. 4 for 4 Philly sports fan. Fortnite fan.",Tue Nov 06 11:14:30 2018,Tue Mar 10 16:50:08 2009,en,,0.0,1.0,0.0,64,135,21,2026,1582,midterm_18
413,14286806,1045,human,InterAction is the largest alliance of international NGOs & partners in the U.S. focused on the world’s poor and most vulnerable.,Wed Jun 05 20:13:33 +0000 2019,Wed Apr 02 19:46:05 +0000 2008,,False,1.0,0.0,0.0,32945,1969,1215,9321,17364,verified_2019
414,101214835,671,human,"CEO PDK Former tchr & super, committed to public ed for social justice. Tweets are my own. https://t.co/Dluo9YvhWj https://t.co/zSDZueKm68",Wed Jun 05 22:53:34 +0000 2019,Sat Jan 02 12:51:46 +0000 2010,,False,1.0,0.0,1.0,20278,4339,328,9807,30276,verified_2019
415,156401707,48329,human,"I'm the author of Yokai, winner of Library Journal's self-e award for Best Fantasy of 2015. Talk to me about comic books and horror movies. Gay. Tortoise dad.",Tue Nov 06 13:06:10 2018,Wed Jun 16 17:20:15 2010,en,,0.0,0.0,0.0,1629,1503,69,3031,4417,midterm_18
416,109579534,233,human,#NY21 U.S. Congresswoman. New ideas💡New Generation of Leadership 💫 Real Results🔨Youngest GOP woman ever elected to Congress!🙋🏻🇺🇸 Insta 📸@EliseStefanik,Thu Jun 06 00:34:16 +0000 2019,Fri Jan 29 14:56:38 +0000 2010,,False,1.0,0.0,0.0,30869,2033,414,1261,7419,verified_2019
417,56746540,538,human,"Enterprise Writer: Women in Power @USAToday Network Northeast. Ex-Editorial Board member, The Journal News/@lohud. @NYUniversity alum. Pitch: svenugop@lohud.com",Wed Jun 05 14:55:38 +0000 2019,Tue Jul 14 16:50:31 +0000 2009,,False,1.0,0.0,0.0,2847,1244,81,1150,4246,verified_2019
418,20812193,398,bot,Breaking news headlines & weather updates from North central Alberta's most comprehensive local news and information source on-air and online.,Mon Jan 21 22:32:31 +0000 2019,Fri Feb 13 22:13:49 +0000 2009,en,False,1.0,1.0,0.0,181801,1019,1324,176,120442,gilani_2017
419,3245421023,49863,human,"Hey, I'm EJ, 25, NYC native, Yankees/Mets fan, big sports lover, tech junkie/explorer Disney-ABC-Pixar fan. Tweets my opinions and my RTs NOT endorsements! 😊",Tue Nov 06 18:16:08 2018,Sun May 10 17:27:42 2015,en,,0.0,1.0,0.0,177,524,0,26511,6750,midterm_18
420,281236170,1534,human,Aspiring photographer at the Las Vegas Review-Journal. News flashes w/ photos. Re-Tweets are news flashes from trusted sources. (Why would they be endorsements?,Wed Jun 05 22:04:40 +0000 2019,Tue Apr 12 22:24:19 +0000 2011,,False,1.0,1.0,1.0,2736,1357,110,761,8470,verified_2019
421,3290445301,48554,human,As seen in @NYTStyle http://bit.ly/NYTimesTMH we are the M-F e-mail about all things #countrymusic @MorningHangover on Snapchat & Instagram,Tue Nov 06 13:54:26 2018,Fri Jul 24 12:33:29 2015,en,,1.0,1.0,0.0,8396,1265,63,21537,23039,midterm_18
422,21185345,43596,human,Christian first but you will catch these hands! Travel enthusiast! Feminist! Woke asF! Kindness is key! Hopeless romantic! Always 💯#LifeInTheQueensLane 👑👑👑,Tue Nov 06 23:36:34 2018,Wed Feb 18 10:42:53 2009,en,False,0.0,1.0,0.0,954,386,0,17747,11511,midterm_18
423,797851820932599809,42897,human,"GeneralHospital Fan! #GenieIsGH 💖 #GHVets 
💖 #Lante #Killon #Carson #Friz #Jasam #DreamGH #KevLaur #Grava #Killy #Julexis #Niv #Naxie #JOscar #Fanna 💖",Tue Nov 06 21:36:36 2018,Sun Nov 13 17:21:12 2016,en,False,0.0,0.0,1.0,727,901,12,70697,25476,midterm_18
424,15976697,2481,human,Little brown woman. Big mouth. Wife. Mom. Entrepreneur. Geek. #StillAThing #ManitouIncline #freedanielholtzclaw,Mon Jan 21 21:39:53 +0000 2019,Mon Aug 25 02:52:07 +0000 2008,en,False,1.0,0.0,0.0,2143950,16836,15760,25411,67457,gilani_2017
425,234186830,497,human,"NBC News Correspondent
""Prezbella""   
Heidi.Przybyla@nbcuni.com
Insta: @hprzybyla     
Priors: USA Today, Bloomberg; Michigan born and raised (Spartan)",Wed Jun 05 21:55:47 +0000 2019,Wed Jan 05 01:32:51 +0000 2011,,False,1.0,1.0,0.0,77166,1141,1208,4037,13273,verified_2019
426,193794406,1457,human,Proudly serving West Virginia in the United States Senate.,Wed Jun 05 22:21:09 +0000 2019,Wed Sep 22 18:06:14 +0000 2010,,False,1.0,1.0,0.0,66833,1001,1603,384,7862,verified_2019
427,9715012,1971,human,We are People For the American Way: a progressive non-profit working to fight for equal rights and constitutional liberties.,Wed Jun 05 18:36:00 +0000 2019,Fri Oct 26 17:14:21 +0000 2007,,False,1.0,1.0,0.0,29509,5448,1077,14633,26149,verified_2019
428,60693203,643,human,Examining how the economy works and what can be done to help it work better.,Wed Jun 05 22:06:00 +0000 2019,Mon Jul 27 19:57:27 +0000 2009,,False,1.0,0.0,0.0,61703,941,2171,2225,42198,verified_2019
429,20540348,1120,human,"Father, husband, progressive, and Pennsylvania Senator. Like Gandhi, only less.",Sat Jun 01 21:21:19 +0000 2019,Tue Feb 10 20:03:03 +0000 2009,,False,1.0,1.0,0.0,40666,2316,485,16560,7954,verified_2019
430,2968140424,680,human,"Your home for breaking news, unbeatable sport and all the latest craic in Belfast. Got a story? Get in touch!",Wed Jun 05 23:17:18 +0000 2019,Thu Jan 08 16:52:38 +0000 2015,,False,1.0,1.0,0.0,57361,489,267,4994,86091,verified_2019
431,16908369,1823,human,"I tell stories like a #Savage for @WBRCnews. Once, I adopted a #Labradoodle. 
Content shared via tweets to @BakariSavage may be republished on air or online.",Tue Jun 04 16:11:54 +0000 2019,Wed Oct 22 16:38:33 +0000 2008,,False,1.0,0.0,0.0,2162,2097,111,1496,3042,verified_2019
432,1028519803898589184,50487,human,"Je suis ici donc je ne m'ennuie pas, profite de mes bises bêtises messages ouverts Je ne fais que grignoter #NSFW #49ers #goblue #yankees #allezlesbleu",Tue Nov 06 23:26:20 2018,Sun Aug 12 01:53:25 2018,en,,0.0,1.0,1.0,29,73,0,4838,1936,midterm_18
433,1389961118,43802,human,"Reporter, Anchor & Legal Editor at @CBSPittsburgh. Former Prosecutor. Trial Expert. LL.M. with Honors @templelaw. Retired @penguins cheerleader too! 🐧🏒",Tue Nov 06 17:26:58 2018,Mon Apr 29 17:02:54 2013,en,False,1.0,1.0,0.0,7062,944,95,24858,15053,midterm_18
434,17235003,913,human,"Ginger Morning Show host 5:30am-10am on @98PXYRochester, father, club DJ, Notre Dame football fan, sarcastic ass, and lover of animal videos.",Wed Jun 05 14:13:51 +0000 2019,Fri Nov 07 17:42:38 +0000 2008,,False,1.0,1.0,0.0,9333,7295,123,6236,74945,verified_2019
435,236644373,48321,human,"X #WallStreet #Trader|#MBA|#CEO @FDAllenGroupInc|#Luxury #RealEstate #Sales #NYC🍎|
Been on #BRAVOTV #MDLNY|#Pro #Athlete #Relocation|212-561-6720",Tue Nov 06 13:05:13 2018,Mon Jan 10 20:58:20 2011,en,,0.0,1.0,0.0,6193,4781,657,55225,122740,midterm_18
436,2286056016,1627,human,Student of politics (not political scientist) | far right | #punkrock  #groundhopping #streetart | lives in 🇺🇸 | 👉Personal Twitter Account! 👈,Wed Jun 05 22:45:28 +0000 2019,Sat Jan 11 04:03:58 +0000 2014,,False,1.0,0.0,0.0,27086,1194,699,45088,52812,verified_2019
437,24432463,1955,human,Action News Jax CBS47/FOX30 is your No. 1 source for news in Northeast Florida and Southeast Georgia,Thu Jun 06 00:07:31 +0000 2019,Sat Mar 14 21:24:48 +0000 2009,,False,1.0,1.0,0.0,105005,730,906,7800,220775,verified_2019
438,2670321,255,bot,"The premier global provider of market intelligence, advisory services, and events for the IT, telecommunications, and consumer technology markets",Mon Jan 21 16:23:01 +0000 2019,Wed Mar 28 14:49:40 +0000 2007,en,False,0.0,0.0,0.0,138303,207,3694,2704,10500,gilani_2017
